0,2772932315874641
0,4642419313479867
0,4901512077843061
0,49657560556375024
0,4805229408044091
0,4858083435374763
0,49919261490105016
0,47655176195332744
0,47254228814200894
0,44991504468402743
0,4805220784805662
0,5299154038946168
0,49648607464717165
0,5535124721947826
0,7534573500111965
0,9400426963729822
1,2178111199263069
1,6563819499329584
2,4691398129756705
4,424226081544434
15,70545916621923
10,532740281771309
3,7655209010797877
2,1577593229692504
1,4090370404815444
1,068292431769347
0,8678128434547243
0,8484676527580489
1,0136206766326572
1,2377600293995548
1,4168814919146182
1,6180208186495892
1,875000909993158
2,1545157870978193
2,382607329527033
2,7108937294162816
3,419968571340203
3,6651087204984396
4,534934865144026
6,171012247970639
11,813018665255791
39,27227199061098
4,901445575555229
1,8762679158779512
0,9449804350787632
0,6850721178523808
0,809849957893135
0,9099610883087904
1,06187710912408
1,1465469076947659
1,154326608099761
1,108806218793422
1,0166865588560046
0,9371818212385796
0,6975833349376206
0,5160285069561468
0,319299833051752
0,3427689149835261
0,9415708500472516
2,2829657803455965
5,666709440939251
41,03155114471267
12,508445149074083
6,297209115724122
4,411118861826299
3,472311157642224
2,8278073257662806
2,421428004755473
2,027891909010408
1,7050922711173226
1,480612223699129
1,2220371309329678
1,10581518858356
0,9764449880145566
1,0962991150691175
1,2211901167211332
1,5315671887711075
1,935876725904027
2,64604391476632
3,813978997986703
6,136113020043771
15,829173199840769
25,54529816602438
6,540410230455226
3,3634727375149334
2,1182778005498046
1,3645564530866565
0,8893615655784969
0,5045892088832682
0,3430100644578719
0,30055571930057406
0,37947063400855413
0,4612935056459758
0,5439150565585441
0,6412418676598285
0,723045945571754
0,7751251605535584
0,7808613031776521
0,766995186117138
0,722525829844678
0,682051843787664
0,6714384808409267
13,570982669067005
2,44865832693851
1,7028346037728472
1,5129818758855962
1,2685739804036398
1,2096314443866774
1,1652850599762181
1,0429502271714775
1,041945422383734
0,9373994608909034
0,9080466592783096
0,8181614867236382
0,7337510145474516
0,7404037215348274
0,6842321963535113
0,6117926012089074
0,6059187886828472
0,5916040056680604
0,6744575371395247
0,8109609729225983
1,5049364993580763
1,3552685468142764
0,4640251162180901
0,4561055657129725
0,5423999816530012
0,6181850312305781
0,7092320188775915
0,713723013550612
0,7330867908963075
0,7704222802926446
0,7867762063077073
0,8379918071005467
0,8201511620063964
0,8391676251122238
0,8348636168432413
0,7554267664932963
0,785988311188437
0,7355785184811697
0,6687452347857578
0,6316419127842946
0,6500968962185298
11,944206822079572
1,0160700184536444
0,7697035531575537
0,6405653474040889
0,5219178337982169
0,4252038889466447
0,2911956970872101
0,19777453187949404
0,12118959604745728
0,04239549199020042
0,09709396921127762
0,23188558618271973
0,3425592889921978
0,4857782510693574
0,6149908532711096
0,7546206565688693
1,0190390478930078
1,3289937814892099
1,8257629618972129
2,8817192803238667
7,646045789549478
9,039757866689385
