0,110
0,110
0,110
0,110
0,110
0,110
0,117
0,116.375
0,116.5556
0,116.375
0,123.7143
0,123.7143
0,123.75
0,123.75
0,123.7143
0,123.7143
0,130.7143
0,130.7143
0,130.7143
0,130.7143
0,130.7143
0,130.7143
0,138.2857
0,138.1667
0,139
0,138.2857
0,138.1667
0,146.1667
0,146.1667
0,146.1667
0,193.6667
0,146.1667
0,146.1667
0,155.1667
0,155.1667
0,155
0,306
0,155
0,155
0,163.6
0,164.6
0,164.6
0,164.6
0,164.6
0,164.6
0,174.4
0,173.5
0,174.4
0,174.4
0,174.4
0,174.4
0,184
0,184
0,184.25
0,183
0,209
0,184
0,195
0,195
0,195
0,195.8
0,193.6667
0,196
0,207.25
0,207.25
0,207
0,207.25
0,207.25
0,207.25
0,219.25
0,219.25
0,219.25
0,218.6667
0,219.25
0,209
0,231.3333
0,231.3333
0,232.75
0,931
0,232.75
0,231.3333
0,495
0,245.6667
0,245.6667
0,246.25
0,247.5
0,246.25
0,263.75
0,262.25
0,262.25
0,261.6667
0,262.25
0,276.3333
0,276.3333
0,277
0,276.3333
0,276.3333
0,276.3333
0,292
0,292
0,292
0,292
0,292
0,292
0,310.3333
0,310.3333
0,310.3333
0,310.75
0,310.3333
0,310.3333
0,326.3333
0,328.3333
0,328
0,328
0,328.3333
0,328
0,392
0,349.6667
0,349.6667
0,349.6667
0,349.5
0,349.6667
0,366
0,369.3333
0,371
0,369.3333
0,369.3333
0,368.5
0,392.5
0,392
0,392.5
0,419
0,392.5
0,392.5
0,414.5
0,417
0,414.5
0,414.5
0,416
0,418
0,444
0,444
0,441
0,441
0,444
0,110.5556
0,110.25
0,110
0,110
0,117
0,117
0,117
0,116.375
0,116.375
0,117
0,123.75
0,123.7143
0,123.7143
0,123.75
0,247.5
0,123.7143
0,247
0,130.7143
0,130.7143
0,130.7143
0,130.7143
0,139
0,139.1429
0,139.1429
0,139
0,139.1429
0,147
0,146.8571
0,147
0,290.5
0,146.1667
0,147
0,155.1667
0,155.1667
0,155.1667
0,155.2857
0,155.1667
0,163.6
0,163.6
0,164.6
0,164.6
0,164.6
0,164.5714
0,174.4
0,174.4
0,174.4
0,174.4
0,174.8333
0,185
